DATE,GAS,COAL,NUCLEAR,WIND,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
30/04/2009,821.78,453.98,359.84,23.97,12.38,45.99,0,0,0,15.13,1733.06,20.48,0,396.19,36.35,1275.76,47.42,26.2,20.76,1.38,0.71,2.65,0,0,0,0.87,100,0,22.86,2.1,73.61
01/05/2009,796.14,397.79,353.12,37.03,13.81,95.78,0,0,0,20.95,1714.62,19.07,0,403.96,50.84,1193.93,46.43,23.2,20.59,2.16,0.81,5.59,0,0,0,1.22,100,0,23.56,2.96,69.63
02/05/2009,750.53,251.84,354.88,24.39,13.28,94.51,0,0,0,17.3,1506.73,16.98,0,392.55,37.67,1002.37,49.81,16.71,23.55,1.62,0.88,6.27,0,0,0,1.15,100,0,26.05,2.5,66.53
03/05/2009,719.81,197.86,366.31,26.34,12.75,91.33,0,0,0,11.59,1425.99,15.84,0,405.4,39.08,917.67,50.48,13.88,25.69,1.85,0.89,6.4,0,0,0,0.81,100,0,28.43,2.74,64.35
04/05/2009,751.27,307.87,362.23,50.87,13.42,29.54,0,0,0,16.85,1532.07,18.03,0,426.53,64.3,1059.14,49.04,20.1,23.64,3.32,0.88,1.93,0,0,0,1.1,100,0,27.84,4.2,69.13
05/05/2009,798.51,464.14,354.17,37.21,14.38,60.96,0,0,0,14.35,1743.72,20.28,0,405.76,51.59,1262.65,45.79,26.62,20.31,2.13,0.82,3.5,0,0,0,0.82,100,0,23.27,2.96,72.41
06/05/2009,796.64,433.82,373.93,38.2,17.43,77.18,0,0,0,17.21,1754.41,19.51,0,429.56,55.63,1230.45,45.41,24.73,21.31,2.18,0.99,4.4,0,0,0,0.98,100,0,24.48,3.17,70.13
07/05/2009,740.34,437.72,392.28,63,20.5,63.01,0,0,0,19.88,1736.73,19.17,0,475.78,83.5,1178.06,42.63,25.2,22.59,3.63,1.18,3.63,0,0,0,1.14,100,0,27.4,4.81,67.83
08/05/2009,726.06,397.33,376.52,56.08,24.78,95.43,0,0,0,16.7,1692.9,18.48,0,457.38,80.86,1123.38,42.89,23.47,22.24,3.31,1.46,5.64,0,0,0,0.99,100,0,27.02,4.78,66.36
09/05/2009,698.27,294.74,356.96,31.97,24.46,96.12,0,0,0,17.35,1519.87,17.43,0,413.38,56.43,993.01,45.94,19.39,23.49,2.1,1.61,6.32,0,0,0,1.14,100,0,27.2,3.71,65.34
10/05/2009,703.51,271.53,369.25,6.45,24.28,96.09,0,0,0,15.51,1486.62,17.15,0,399.98,30.73,975.04,47.32,18.26,24.84,0.43,1.63,6.46,0,0,0,1.04,100,0,26.91,2.07,65.59
11/05/2009,750.95,440.79,362.95,7.11,21.68,84.21,0,0,0,18.43,1686.11,19.85,0,391.74,28.79,1191.74,44.54,26.14,21.53,0.42,1.29,4.99,0,0,0,1.09,100,0,23.23,1.71,70.68
12/05/2009,768.48,476.13,329.29,23.84,21.72,89.41,0,0,0,24.02,1732.88,20.51,0,374.85,45.56,1244.61,44.35,27.48,19,1.38,1.25,5.16,0,0,0,1.39,100,0,21.63,2.63,71.82
13/05/2009,768.45,541.43,286.53,38.26,21.98,89.67,0,0,0,29.05,1775.37,21.68,0,346.77,60.24,1309.88,43.28,30.5,16.14,2.15,1.24,5.05,0,0,0,1.64,100,0,19.53,3.39,73.78
14/05/2009,766.53,589.53,274.39,36.83,15.87,92.14,0,0,0,20.34,1795.65,22.65,0,327.1,52.71,1356.07,42.69,32.83,15.28,2.05,0.88,5.13,0,0,0,1.13,100,0,18.22,2.94,75.52
15/05/2009,750.14,567.92,275.08,46.52,12.39,93.98,0,0,0,20.69,1766.72,22.32,0,333.98,58.9,1318.07,42.46,32.15,15.57,2.63,0.7,5.32,0,0,0,1.17,100,0,18.9,3.33,74.61
16/05/2009,654.6,433.84,280.2,38.33,12.33,94.42,0,0,0,19.6,1533.31,20.83,0,330.85,50.65,1088.44,42.69,28.29,18.27,2.5,0.8,6.16,0,0,0,1.28,100,0,21.58,3.3,70.99
17/05/2009,679.67,399.15,289.44,21.46,9.89,95.5,0,0,0,18.09,1513.2,20.32,0,320.79,31.35,1078.82,44.92,26.38,19.13,1.42,0.65,6.31,0,0,0,1.2,100,0,21.2,2.07,71.29
18/05/2009,745.03,550.44,286.3,18.41,11.39,90.43,0,0,0,22.76,1724.75,22.29,0,316.1,29.8,1295.47,43.2,31.91,16.6,1.07,0.66,5.24,0,0,0,1.32,100,0,18.33,1.73,75.11
19/05/2009,734.64,611.62,282.14,16.34,15.58,79.54,0,0,0,24.3,1764.16,23.27,0,314.06,31.91,1346.27,41.64,34.67,15.99,0.93,0.88,4.51,0,0,0,1.38,100,0,17.8,1.81,76.31
20/05/2009,732.19,604.86,287.68,15.74,13.92,89.46,0,0,0,16.06,1759.9,23.17,0,317.33,29.65,1337.05,41.6,34.37,16.35,0.89,0.79,5.08,0,0,0,0.91,100,0,18.03,1.68,75.97
21/05/2009,761.3,565.16,280.44,11.22,13.96,95.83,0,0,0,22.68,1750.6,22.59,0,305.62,25.19,1326.46,43.49,32.28,16.02,0.64,0.8,5.47,0,0,0,1.3,100,0,17.46,1.44,75.77
22/05/2009,771.69,521.82,271.65,9.05,13.74,95.36,0,0,0,19,1702.32,22.21,0,294.44,22.79,1293.52,45.33,30.65,15.96,0.53,0.81,5.6,0,0,0,1.12,100,0,17.3,1.34,75.99
23/05/2009,691.23,350.94,294.86,28.73,10.96,95.92,0,0,0,14.48,1487.13,19.43,0,334.55,39.69,1042.17,46.48,23.6,19.83,1.93,0.74,6.45,0,0,0,0.97,100,0,22.5,2.67,70.08
24/05/2009,693.4,260.22,311.49,25.27,10.44,90.67,0,0,0,11.47,1402.95,17.75,0,347.19,35.71,953.62,49.42,18.55,22.2,1.8,0.74,6.46,0,0,0,0.82,100,0,24.75,2.55,67.97
25/05/2009,755.55,322.31,322.1,7.62,11.55,37.95,0,0,0,17.63,1474.72,19.27,0,341.28,19.18,1077.86,51.23,21.86,21.84,0.52,0.78,2.57,0,0,0,1.2,100,0,23.14,1.3,73.09
26/05/2009,796.59,359.24,323.11,28.69,10.25,75.94,0,0,0,16.19,1610.01,19.12,0,362.04,38.94,1155.83,49.48,22.31,20.07,1.78,0.64,4.72,0,0,0,1.01,100,0,22.49,2.42,71.79
27/05/2009,797.33,397.87,335.8,25.9,9.95,82.73,0,0,0,21.56,1671.14,19.4,0,371.65,35.85,1195.2,47.71,23.81,20.09,1.55,0.6,4.95,0,0,0,1.29,100,0,22.24,2.15,71.52
28/05/2009,806.87,410.43,343.02,13.7,11.74,76.43,0,0,0,21.89,1684.08,19.73,0,368.46,25.44,1217.3,47.91,24.37,20.37,0.81,0.7,4.54,0,0,0,1.3,100,0,21.88,1.51,72.28
29/05/2009,802.77,391.55,335.25,10.88,9.5,69.35,0,0,0,17.28,1636.57,19.77,0,355.62,20.38,1194.32,49.05,23.92,20.48,0.66,0.58,4.24,0,0,0,1.06,100,0,21.73,1.25,72.98
30/05/2009,739.37,202.49,357.71,14.73,9.31,88.61,0,0,0,16.24,1428.46,16.24,0,381.74,24.04,941.86,51.76,14.18,25.04,1.03,0.65,6.2,0,0,0,1.14,100,0,26.72,1.68,65.94
31/05/2009,731.41,166.31,369.38,2.48,12.42,92.69,0,0,0,13.78,1388.46,15.44,0,384.28,14.9,897.72,52.68,11.98,26.6,0.18,0.89,6.68,0,0,0,0.99,100,0,27.68,1.07,64.66
01/06/2009,804.96,386.69,370.05,0.82,13.09,61.13,0,0,0,24.36,1661.1,19.29,0,383.96,13.92,1191.64,48.46,23.28,22.28,0.05,0.79,3.68,0,0,0,1.47,100,0,23.11,0.84,71.74
02/06/2009,803.18,446.23,369.87,3.81,8.15,51.93,0,0,0,20.12,1703.29,20.33,0,381.84,11.96,1249.4,47.15,26.2,21.72,0.22,0.48,3.05,0,0,0,1.18,100,0,22.42,0.7,73.35
03/06/2009,823.19,414.33,369.75,4.29,8.35,58.59,0,0,0,15.77,1694.27,19.87,0,382.38,12.63,1237.52,48.59,24.45,21.82,0.25,0.49,3.46,0,0,0,0.93,100,0,22.57,0.75,73.04
04/06/2009,822.19,410.34,369.69,2.91,8.52,49.11,0,0,0,13.52,1676.27,19.99,0,381.11,11.42,1232.54,49.05,24.48,22.05,0.17,0.51,2.93,0,0,0,0.81,100,0,22.74,0.68,73.53
05/06/2009,821.86,396.68,354.62,14.61,7.08,50.98,0,0,0,22.74,1668.58,19.67,0,376.32,21.69,1218.54,49.26,23.77,21.25,0.88,0.42,3.06,0,0,0,1.36,100,0,22.55,1.3,73.03
06/06/2009,762.87,227.65,347.6,22.83,7.45,94.57,0,0,0,12.37,1475.35,16.7,0,377.88,30.28,990.52,51.71,15.43,23.56,1.55,0.5,6.41,0,0,0,0.84,100,0,25.61,2.05,67.14
07/06/2009,753.56,214.49,351.43,9.56,7.75,94.83,0,0,0,15.45,1447.07,16.44,0,368.73,17.3,968.06,52.08,14.82,24.29,0.66,0.54,6.55,0,0,0,1.07,100,0,25.48,1.2,66.9
08/06/2009,783.49,451.06,360.03,6.17,8.19,57.29,0,0,0,21.13,1687.36,20.37,0,374.4,14.36,1234.56,46.43,26.73,21.34,0.37,0.49,3.4,0,0,0,1.25,100,0,22.19,0.85,73.16
09/06/2009,821.69,476.13,356.5,4.02,8.56,40.93,0,0,0,21.92,1729.76,20.97,0,369.08,12.58,1297.82,47.5,27.53,20.61,0.23,0.49,2.37,0,0,0,1.27,100,0,21.34,0.73,75.03
10/06/2009,806.17,468.36,357.89,2.96,7.86,76.82,0,0,0,23.23,1743.29,20.52,0,368.71,10.82,1274.53,46.24,26.87,20.53,0.17,0.45,4.41,0,0,0,1.33,100,0,21.15,0.62,73.11
11/06/2009,804.1,415.94,361.71,13.16,6.42,82.02,0,0,0,15.36,1698.7,19.72,0,381.29,19.58,1220.04,47.34,24.49,21.29,0.77,0.38,4.83,0,0,0,0.9,100,0,22.45,1.15,71.82
12/06/2009,811.9,358.8,365.07,3.68,6.6,92.16,0,0,0,22.11,1660.32,18.78,0,375.34,10.28,1170.7,48.9,21.61,21.99,0.22,0.4,5.55,0,0,0,1.33,100,0,22.61,0.62,70.51
13/06/2009,696.66,281.6,364.75,5.64,7.71,94.82,0,0,0,16.96,1468.14,17.67,0,378.09,13.34,978.27,47.45,19.18,24.84,0.38,0.52,6.46,0,0,0,1.16,100,0,25.75,0.91,66.63
14/06/2009,658.98,269.37,378.14,2.14,5.52,88.44,0,0,0,12.59,1415.18,17.42,0,385.8,7.66,928.35,46.57,19.03,26.72,0.15,0.39,6.25,0,0,0,0.89,100,0,27.26,0.54,65.6
15/06/2009,733.84,491.22,393.21,5.02,6.94,21.9,0,0,0,23.47,1675.6,21.04,0,405.16,11.95,1225.06,43.8,29.32,23.47,0.3,0.41,1.31,0,0,0,1.4,100,0,24.18,0.71,73.11
16/06/2009,770.46,482.35,399.65,11.12,6.76,20.78,0,0,0,17.42,1708.53,20.9,0,417.52,17.88,1252.82,45.09,28.23,23.39,0.65,0.4,1.22,0,0,0,1.02,100,0,24.44,1.05,73.33
17/06/2009,750.67,471.19,404.35,35.56,6.98,17.56,0,0,0,17.63,1703.93,20.5,0,446.89,42.54,1221.86,44.06,27.65,23.73,2.09,0.41,1.03,0,0,0,1.03,100,0,26.23,2.5,71.71
18/06/2009,764.1,427.36,404.6,43.56,8.05,7.86,0,0,0,21.55,1677.07,19.77,0,456.21,51.61,1191.46,45.56,25.48,24.13,2.6,0.48,0.47,0,0,0,1.28,100,0,27.2,3.08,71.04
19/06/2009,740.65,394.3,395.71,38.56,10.15,35.94,0,0,0,14.71,1630.02,19.29,0,444.43,48.71,1134.95,45.44,24.19,24.28,2.37,0.62,2.2,0,0,0,0.9,100,0,27.27,2.99,69.63
20/06/2009,671.13,259.99,394.15,13.16,6.22,79.9,0,0,0,20.28,1444.82,16.88,0,413.53,19.38,931.12,46.45,17.99,27.28,0.91,0.43,5.53,0,0,0,1.4,100,0,28.62,1.34,64.45
21/06/2009,626.29,289.73,394.52,4.05,4.4,77.17,0,0,0,13.52,1409.68,17.62,0,402.97,8.45,916.02,44.43,20.55,27.99,0.29,0.31,5.47,0,0,0,0.96,100,0,28.59,0.6,64.98
22/06/2009,698.18,524.37,394.05,6.66,8.32,20.55,0,0,0,29.72,1681.86,21.49,0,409.04,14.99,1222.55,41.51,31.18,23.43,0.4,0.49,1.22,0,0,0,1.77,100,0,24.32,0.89,72.69
23/06/2009,688.49,556.06,401.58,3.16,7.75,42.65,0,0,0,23.18,1722.88,21.78,0,412.5,10.92,1244.55,39.96,32.28,23.31,0.18,0.45,2.48,0,0,0,1.35,100,0,23.94,0.63,72.24
24/06/2009,697.53,506.82,412.25,8.77,5.6,40.43,0,0,0,15.16,1686.56,21.04,0,426.62,14.37,1204.35,41.36,30.05,24.44,0.52,0.33,2.4,0,0,0,0.9,100,0,25.3,0.85,71.41
25/06/2009,662.2,543.78,411.11,17.56,5.38,34.03,0,0,0,18.02,1692.07,21.54,0,434.04,22.93,1205.98,39.14,32.14,24.3,1.04,0.32,2.01,0,0,0,1.06,100,0,25.65,1.36,71.27
26/06/2009,686.89,510.7,409.85,21.2,5.6,24.95,0,0,0,23.48,1682.67,21.11,0,436.65,26.8,1197.6,40.82,30.35,24.36,1.26,0.33,1.48,0,0,0,1.4,100,0,25.95,1.59,71.17
27/06/2009,634.42,352.09,410.02,14.06,5.89,54.92,0,0,0,19.28,1490.69,18.65,0,429.98,19.95,986.51,42.56,23.62,27.51,0.94,0.4,3.68,0,0,0,1.29,100,0,28.84,1.34,66.18
28/06/2009,620.74,309.31,409.89,7.78,5.72,73.63,0,0,0,15.71,1442.78,17.74,0,423.39,13.5,930.05,43.02,21.44,28.41,0.54,0.4,5.1,0,0,0,1.09,100,0,29.35,0.94,64.46
29/06/2009,721.59,523.37,409.54,4.87,7.96,15.23,0,0,0,22.57,1705.13,21.37,0,422.37,12.83,1244.96,42.32,30.69,24.02,0.29,0.47,0.89,0,0,0,1.32,100,0,24.77,0.75,73.01
30/06/2009,731.33,506.11,408.75,3.8,6.54,15.28,0,0,0,22.64,1694.45,21.38,0,419.09,10.34,1237.44,43.16,29.87,24.12,0.22,0.39,0.9,0,0,0,1.34,100,0,24.73,0.61,73.03
01/07/2009,743.83,587.74,408.22,1.86,7.91,8.9,0,0,0,21.84,1780.3,22.47,0,417.99,9.77,1331.57,41.78,33.01,22.93,0.1,0.44,0.5,0,0,0,1.23,100,0,23.48,0.55,74.79
02/07/2009,747.86,586.93,406.61,5.21,7.93,5.11,0,0,0,24.8,1784.45,22.44,0,419.74,13.14,1334.79,41.91,32.89,22.79,0.29,0.44,0.29,0,0,0,1.39,100,0,23.52,0.74,74.8
03/07/2009,741.72,532.26,400.09,9.36,6.22,19.06,0,0,0,15.1,1723.82,21.73,0,415.67,15.58,1273.98,43.03,30.88,23.21,0.54,0.36,1.11,0,0,0,0.88,100,0,24.11,0.9,73.9
04/07/2009,669.7,305.32,391.32,7.3,5.63,82.06,0,0,0,13.16,1474.49,17.91,0,404.25,12.93,975.03,45.42,20.71,26.54,0.49,0.38,5.57,0,0,0,0.89,100,0,27.42,0.88,66.13
05/07/2009,671.35,253.98,381.17,6.62,5.22,89.74,0,0,0,15.24,1423.31,16.96,0,393.01,11.84,925.33,47.17,17.84,26.78,0.47,0.37,6.31,0,0,0,1.07,100,0,27.61,0.83,65.01
06/07/2009,760.82,447.77,380.88,3.11,6.16,53.62,0,0,0,16.32,1668.7,20.3,0,390.15,9.27,1208.6,45.59,26.83,22.83,0.19,0.37,3.21,0,0,0,0.98,100,0,23.38,0.56,72.43
07/07/2009,782.81,471.59,386.76,13.13,7.34,15.1,0,0,0,28.48,1705.19,20.84,0,407.22,20.46,1254.4,45.91,27.66,22.68,0.77,0.43,0.89,0,0,0,1.67,100,0,23.88,1.2,73.56
08/07/2009,777.66,452.82,386.98,14.84,6.34,32.94,0,0,0,19.48,1691.05,20.52,0,408.15,21.18,1230.47,45.99,26.78,22.88,0.88,0.37,1.95,0,0,0,1.15,100,0,24.14,1.25,72.76
09/07/2009,745.26,459.33,372.19,18.71,7.67,48.02,0,0,0,15.48,1666.66,20.56,0,398.58,26.38,1204.59,44.72,27.56,22.33,1.12,0.46,2.88,0,0,0,0.93,100,0,23.91,1.58,72.28
10/07/2009,774.03,414.58,357.38,5.58,6.78,52.9,0,0,0,18.61,1629.87,20.16,0,369.74,12.36,1188.61,47.49,25.44,21.93,0.34,0.42,3.25,0,0,0,1.14,100,0,22.69,0.76,72.93
11/07/2009,760.71,227.36,357.11,10.99,6.3,81.69,0,0,0,13.8,1457.96,16.82,0,374.4,17.29,988.07,52.18,15.59,24.49,0.75,0.43,5.6,0,0,0,0.95,100,0,25.68,1.19,67.77
12/07/2009,705.79,191.5,360.96,15.52,8.75,90.39,0,0,0,18.38,1391.29,15.75,0,385.23,24.27,897.29,50.73,13.76,25.94,1.12,0.63,6.5,0,0,0,1.32,100,0,27.69,1.74,64.49
13/07/2009,810.22,376.92,374.12,5.32,8.36,61.08,0,0,0,21.55,1657.57,19.1,0,387.8,13.68,1187.14,48.88,22.74,22.57,0.32,0.5,3.68,0,0,0,1.3,100,0,23.4,0.83,71.62
14/07/2009,827.52,376.76,384.2,5.02,9.11,66.54,0,0,0,22.48,1691.63,19,0,398.33,14.13,1204.28,48.92,22.27,22.71,0.3,0.54,3.93,0,0,0,1.33,100,0,23.55,0.84,71.19
15/07/2009,815.44,455.67,398.27,3.63,9.84,8.38,0,0,0,18.89,1710.12,20.54,0,411.74,13.47,1271.11,47.68,26.65,23.29,0.21,0.58,0.49,0,0,0,1.1,100,0,24.08,0.79,74.33
16/07/2009,822.7,463.06,398.08,2.22,7.44,2.29,0,0,0,22.07,1717.88,20.8,0,407.75,9.67,1285.77,47.89,26.96,23.17,0.13,0.43,0.13,0,0,0,1.28,100,0,23.74,0.56,74.85
17/07/2009,766.27,388.44,402.5,18.42,8.34,57.33,0,0,0,14.66,1655.97,19.05,0,429.26,26.76,1154.72,46.27,23.46,24.31,1.11,0.5,3.46,0,0,0,0.89,100,0,25.92,1.62,69.73
18/07/2009,700.23,181.63,406.43,20.19,9.56,92.91,0,0,0,21.53,1432.48,14.99,0,436.19,29.76,881.86,48.88,12.68,28.37,1.41,0.67,6.49,0,0,0,1.5,100,0,30.45,2.08,61.56
19/07/2009,705.15,154.89,406.5,23.03,7.18,94.28,0,0,0,15.62,1406.66,14.46,0,436.71,30.21,860.04,50.13,11.01,28.9,1.64,0.51,6.7,0,0,0,1.11,100,0,31.05,2.15,61.14
20/07/2009,797.49,317.05,390.87,27.61,7.42,72.78,0,0,0,17.99,1631.21,17.52,0,425.9,35.02,1114.54,48.89,19.44,23.96,1.69,0.45,4.46,0,0,0,1.1,100,0,26.11,2.15,68.33
21/07/2009,846.14,390.84,380.37,18.22,7.36,27.41,0,0,0,19.73,1690.06,19.33,0,405.94,25.58,1236.98,50.07,23.13,22.51,1.08,0.44,1.62,0,0,0,1.17,100,0,24.02,1.51,73.19
22/07/2009,842.49,363.78,377.31,10.58,9.46,31.28,0,0,0,19.24,1654.13,19.02,0,397.35,20.03,1206.26,50.93,21.99,22.81,0.64,0.57,1.89,0,0,0,1.16,100,0,24.02,1.21,72.92
23/07/2009,849.64,362.03,375.75,13.51,10.24,22.46,0,0,0,20.98,1654.62,19.05,0,399.5,23.76,1211.67,51.35,21.88,22.71,0.82,0.62,1.36,0,0,0,1.27,100,0,24.14,1.44,73.23
24/07/2009,856.73,290.65,362.43,15.68,8.9,60.09,0,0,0,19.23,1613.72,17.87,0,387.01,24.58,1147.39,53.09,18.01,22.46,0.97,0.55,3.72,0,0,0,1.19,100,0,23.98,1.52,71.1
25/07/2009,767.63,182.56,353.72,7.26,7.04,87.1,0,0,0,23.1,1428.4,15.9,0,368.02,14.3,950.19,53.74,12.78,24.76,0.51,0.49,6.1,0,0,0,1.62,100,0,25.76,1,66.52
26/07/2009,716.27,171.05,358.29,33.06,8.03,87.35,0,0,0,11.67,1385.72,15.33,0,399.38,41.09,887.32,51.69,12.34,25.86,2.39,0.58,6.3,0,0,0,0.84,100,0,28.82,2.97,64.03
27/07/2009,819.16,344.72,356.86,22.71,8.57,44.18,0,0,0,18.84,1615.06,18.81,0,388.15,31.29,1163.89,50.72,21.34,22.1,1.41,0.53,2.74,0,0,0,1.17,100,0,24.03,1.94,72.06
28/07/2009,801.6,309.08,353.77,34.59,7.36,57.4,0,0,0,21.13,1584.93,18.12,0,395.71,41.94,1110.69,50.58,19.5,22.32,2.18,0.46,3.62,0,0,0,1.33,100,0,24.97,2.65,70.08
29/07/2009,843.32,371.18,340.06,17.39,9.94,61.97,0,0,0,23.61,1667.47,19.22,0,367.39,27.33,1214.5,50.58,22.26,20.39,1.04,0.6,3.72,0,0,0,1.42,100,0,22.03,1.64,72.84
30/07/2009,832.76,287.52,347.72,24.04,11.67,88.56,0,0,0,19.68,1611.96,17.65,0,383.43,35.71,1120.28,51.66,17.84,21.57,1.49,0.72,5.49,0,0,0,1.22,100,0,23.79,2.22,69.5
31/07/2009,829.27,275.33,357.4,31.18,10.9,85.76,0,0,0,19.06,1608.9,17.29,0,399.48,42.09,1104.6,51.54,17.11,22.21,1.94,0.68,5.33,0,0,0,1.18,100,0,24.83,2.62,68.66
01/08/2009,732.51,196.96,358.8,41.43,12.87,79.46,0,0,0,16.81,1438.85,15.79,0,413.1,54.3,929.47,50.91,13.69,24.94,2.88,0.89,5.52,0,0,0,1.17,100,0,28.71,3.77,64.6
02/08/2009,719.1,157.43,366.29,23.71,12.92,77.75,0,0,0,18.08,1375.28,15.05,0,402.91,36.62,876.53,52.29,11.45,26.63,1.72,0.94,5.65,0,0,0,1.31,100,0,29.3,2.66,63.73
03/08/2009,824.42,329.07,371.86,26.56,11.35,18.01,0,0,0,19.89,1601.16,18.54,0,409.78,37.91,1153.48,51.49,20.55,23.22,1.66,0.71,1.13,0,0,0,1.24,100,0,25.59,2.37,72.04
04/08/2009,842.89,320.77,386.08,34.71,12.18,12.24,0,0,0,17.23,1626.11,18.32,0,432.98,46.9,1163.66,51.83,19.73,23.74,2.13,0.75,0.75,0,0,0,1.06,100,0,26.63,2.88,71.56
05/08/2009,888.08,328.34,386.29,30.09,12.93,4.27,0,0,0,26.21,1676.21,18.41,0,429.31,43.02,1216.42,52.98,19.59,23.05,1.8,0.77,0.25,0,0,0,1.56,100,0,25.61,2.57,72.57
06/08/2009,903.19,344.4,386.12,7.45,14.94,7.51,0,0,0,20.76,1684.37,18.9,0,408.51,22.39,1247.58,53.62,20.45,22.92,0.44,0.89,0.45,0,0,0,1.23,100,0,24.25,1.33,74.07
07/08/2009,857.81,329.7,368,1.32,10.47,37.66,0,0,0,17.88,1622.84,18.74,0,379.79,11.79,1187.51,52.86,20.32,22.68,0.08,0.64,2.32,0,0,0,1.1,100,0,23.4,0.73,73.17
08/08/2009,773.34,167.99,365.29,9.07,13.04,83.87,0,0,0,14.84,1427.44,15.53,0,387.4,22.1,941.34,54.18,11.77,25.59,0.64,0.91,5.88,0,0,0,1.04,100,0,27.14,1.55,65.95
09/08/2009,742.53,171.44,365.14,4.36,12.68,91.45,0,0,0,15.25,1402.86,15.51,0,382.18,17.05,913.98,52.93,12.22,26.03,0.31,0.9,6.52,0,0,0,1.09,100,0,27.24,1.22,65.15
10/08/2009,823.05,356.66,364.67,3.55,11.05,78.38,0,0,0,15.4,1652.78,18.72,0,379.28,14.61,1179.71,49.8,21.58,22.06,0.21,0.67,4.74,0,0,0,0.93,100,0,22.95,0.88,71.38
11/08/2009,866.19,344.74,354.51,15.58,11.81,66.12,0,0,0,20.95,1679.89,18.68,0,381.9,27.39,1210.93,51.56,20.52,21.1,0.93,0.7,3.94,0,0,0,1.25,100,0,22.73,1.63,72.08
12/08/2009,883.58,334.64,352.48,19.7,11.7,80.16,0,0,0,19.91,1702.18,18.38,0,383.88,31.4,1218.22,51.91,19.66,20.71,1.16,0.69,4.71,0,0,0,1.17,100,0,22.55,1.84,71.57
13/08/2009,890.4,352.85,341.56,2.86,13.9,68.13,0,0,0,19.79,1689.5,19.04,0,358.32,16.76,1243.25,52.7,20.89,20.22,0.17,0.82,4.03,0,0,0,1.17,100,0,21.21,0.99,73.59
14/08/2009,881.18,328.27,340.59,21.67,14.84,42.13,0,0,0,18.08,1646.77,18.78,0,377.11,36.52,1209.45,53.51,19.93,20.68,1.32,0.9,2.56,0,0,0,1.1,100,0,22.9,2.22,73.44
15/08/2009,753.38,185.98,344.98,45.47,16.59,71.39,0,0,0,18.09,1435.89,15.78,0,407.04,62.06,939.36,52.47,12.95,24.03,3.17,1.16,4.97,0,0,0,1.26,100,0,28.35,4.32,65.42
16/08/2009,738.88,156.4,344.62,42.84,16.67,84.34,0,0,0,17.16,1400.91,14.96,0,404.12,59.5,895.28,52.74,11.16,24.6,3.06,1.19,6.02,0,0,0,1.23,100,0,28.85,4.25,63.91
17/08/2009,826.18,378.36,342.38,8.81,16.3,61.5,0,0,0,18.3,1651.83,19.2,0,367.49,25.11,1204.54,50.02,22.91,20.73,0.53,0.99,3.72,0,0,0,1.11,100,0,22.25,1.52,72.92
18/08/2009,853.86,417.54,354.42,18.33,17.12,18.07,0,0,0,20.11,1699.45,20.08,0,389.87,35.46,1271.41,50.24,24.57,20.85,1.08,1.01,1.06,0,0,0,1.18,100,0,22.94,2.09,74.81
19/08/2009,835.71,457.72,361.79,33.55,19.65,8.76,0,0,0,19.72,1736.89,20.45,0,414.99,53.2,1293.43,48.12,26.35,20.83,1.93,1.13,0.5,0,0,0,1.14,100,0,23.89,3.06,74.47
20/08/2009,824.12,430.38,369.19,31.15,22.95,10.11,0,0,0,19.19,1707.08,20.08,0,423.28,54.1,1254.5,48.28,25.21,21.63,1.82,1.34,0.59,0,0,0,1.12,100,0,24.8,3.17,73.49
21/08/2009,828.75,351.43,367.43,32.34,22.72,5.85,0,0,0,19.89,1628.41,18.94,0,422.48,55.06,1180.18,50.89,21.58,22.56,1.99,1.4,0.36,0,0,0,1.22,100,0,25.94,3.38,72.47
22/08/2009,759.09,226.86,366.25,18.24,25.51,23.57,0,0,0,24.35,1443.88,16.82,0,410,43.75,985.95,52.57,15.71,25.37,1.26,1.77,1.63,0,0,0,1.69,100,0,28.4,3.03,68.29
23/08/2009,716.39,178.4,374.36,45.57,25.41,55.76,0,0,0,18.33,1414.23,15.19,0,445.35,70.98,894.8,50.66,12.61,26.47,3.22,1.8,3.94,0,0,0,1.3,100,0,31.49,5.02,63.27
24/08/2009,816.2,439.47,376.91,14.34,24.26,1.27,0,0,0,25.13,1697.57,20.15,0,415.5,38.59,1255.67,48.08,25.89,22.2,0.84,1.43,0.07,0,0,0,1.48,100,0,24.48,2.27,73.97
25/08/2009,844.23,430.77,379.5,24.9,22.12,0,0,0,0,17.47,1718.98,20.11,0,426.51,47.01,1275,49.11,25.06,22.08,1.45,1.29,0,0,0,0,1.02,100,0,24.81,2.73,74.17
26/08/2009,841.05,434.47,383.02,25.93,25.58,0.97,0,0,0,25.4,1736.41,19.92,0,434.53,51.51,1275.52,48.44,25.02,22.06,1.49,1.47,0.06,0,0,0,1.46,100,0,25.02,2.97,73.46
